sentence_en,sentence_es_googletranslate,label
stores 16 March 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said yesterday that it will cut a total of 28 jobs in its units Tiimari Retail Ltd and Gallerix Finland Ltd as a result of the closure of shops .,"Tiimari, minorista finlandés de artículos de papelería y regalos HEL: TII1V anunció ayer que eliminará un total de 28 puestos de trabajo en sus unidades Tiimari Retail Ltd y Gallerix Finland Ltd como resultado del cierre de tiendas.",0
"As a result , the Russia 's import restrictions on Finnish dairy companies will be canceled on 6 August 2010 .","Como resultado, las restricciones rusas a las importaciones de productos lácteos finlandeses se cancelarán el 6 de agosto de 2010.",2
"Only the driver was left in the car with the suspect , who was kidnapped and forced at gunpoint to drive to Durham .","En el coche con el sospechoso sólo quedó el conductor, quien fue secuestrado y obligado a punta de pistola a conducir hasta Durham.",0
Finnish forestry company UPM-Kymmene and waste management company Lassila & Tikanoja said on Jan. 30 they were planning to produce ethanol and energy from commercial and industrial waste .,La empresa forestal finlandesa UPM-Kymmene y la empresa de gestión de residuos Lassila & Tikanoja anunciaron el 30 de enero que planean producir etanol y energía a partir de residuos comerciales e industriales.,1
"The chain has been trying to cut its own costs , pressuring vendors such as fitness equipment manufacturer Precor to slash prices .","La cadena ha estado tratando de reducir sus propios costos, presionando a vendedores como el fabricante de equipos de fitness Precor para que reduzcan los precios.",1
"PGE Belchatow runs the 4.44 GW Belchatow coal-fired power plant , and Fortum has intentions to start a CCS demonstration project jointly with Teollisuuden Voima Oyj ( TVO ) - another Finnish utility - at the their jointly owned 565MW Meri-Pori coal-fired facility .","PGE Belchatow opera la planta de energía a carbón de 4,44 GW de Belchatow, y Fortum tiene intenciones de iniciar un proyecto de demostración de CCS junto con Teollisuuden Voima Oyj (TVO), otra empresa de servicios públicos finlandesa, en su instalación de carbón de 565 MW de propiedad conjunta en Meri-Pori.",1
BioTie North-American licensing partner Somaxon Pharmaceuticals started a phase II-III clinical study in patients suffering from pathological gambling and a pilot phase II study in nicotine addiction smoking cessation .,"El socio licenciatario norteamericano de BioTie, Somaxon Pharmaceuticals, inició un estudio clínico de fase II-III en pacientes que sufren juego patológico y un estudio piloto de fase II sobre abandono del hábito de fumar por adicción a la nicotina.",1
"For 24-hour news , try ICIS news www.icis.com Click `` trial '' , then ICIS news","Para noticias las 24 horas, pruebe ICIS news www.icis.com Haga clic en ""probar"" y luego en ICIS news",1
He wore a black beanie-type cap and a black jacket .,Llevaba una gorra negra tipo boina y una chaqueta negra.,1
The products have a low salt and fat content .,Los productos tienen un bajo contenido de sal y grasa.,1
The administrators have indicated a need for 900 job cuts at the Irish insurer over the next 15 months .,Los administradores han indicado la necesidad de recortar 900 puestos de trabajo en la aseguradora irlandesa durante los próximos 15 meses.,0
The total need for staff cuts corresponds to about 300 man-years .,La necesidad total de recortes de personal corresponde a unos 300 años-hombre.,0
"According to product manager Lassi Hietanen , building a power plant that burns mixed waste in Helsinki may not be a good idea because this reduces the production of combined power plants using natural gas .","Según el director de producto Lassi Hietanen, construir una planta eléctrica que queme residuos mixtos en Helsinki puede no ser una buena idea porque esto reduce la producción de plantas eléctricas combinadas que utilizan gas natural.",1
Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .,Finnair cree que la huelga le ocasionará pérdidas netas diarias de más de 2 millones de euros debido a la cancelación de reservas y al desvío de pasajeros.,0
"According to Scanfil , demand for telecommunications network products has fluctuated significantly in the third quarter of 2006 , and the situation is expected to remain unstable for the rest of the year .","Según Scanfil, la demanda de productos de redes de telecomunicaciones ha fluctuado significativamente en el tercer trimestre de 2006, y se espera que la situación permanezca inestable durante el resto del año.",0
"HELSINKI Thomson Financial - Shares closed little changed , with Cargotec and Huhtamaki dropping sharply on disappointing second-quarter reports .","HELSINKI Thomson Financial - Las acciones cerraron con pocos cambios, con Cargotec y Huhtamaki cayendo fuertemente debido a los decepcionantes informes del segundo trimestre.",0
The announcement comes two weeks before a key licensing agreement expires between between the two companies which are embroiled in a disagreement over royalty payments for Texas Instrument chips which use Qualcomm-patented technology .,El anuncio se produce dos semanas antes de que expire un acuerdo de licencia clave entre las dos compañías que están envueltas en un desacuerdo sobre los pagos de regalías por los chips de Texas Instrument que utilizan tecnología patentada por Qualcomm.,0
"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .","La aerolínea estimó que la cancelación de sus vuelos debido al cierre del espacio aéreo europeo, y el proceso de reanudación del tráfico, han causado a la compañía una pérdida de 20 millones de euros, incluidos los costes de alojamiento de los pasajeros varados.",0
Ruukki Group calculates that it has lost EUR 4mn in the failed project .,El Grupo Ruukki calcula que ha perdido 4 millones de euros en el proyecto fallido.,0
"In Finland , OP-Pohjola 's staff union is boycotting the group 's insurance sales tasks because the company has refused to take the sale of insurance into account in determining wages .","En Finlandia, el sindicato de trabajadores de OP-Pohjola boicotea las actividades de venta de seguros del grupo porque la empresa se niega a tener en cuenta la venta de seguros a la hora de fijar los salarios.",0
"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .","Samsung ocupa actualmente el tercer lugar y perdió terreno durante el trimestre, cayendo un 1,8% hasta una participación general del 11,1%.",0
"`` Small firms are suffering at the moment because they are likely to have money trouble , '' he added .","""Las pequeñas empresas están sufriendo en estos momentos porque es probable que tengan problemas económicos"", añadió.",0
"The Baltimore Police and Fire Pension , which has about $ 1.5 billion , lost about $ 3.5 million in Madoff Ponzi scheme .","El Fondo de Pensiones de la Policía y Bomberos de Baltimore, que tiene alrededor de 1.500 millones de dólares, perdió alrededor de 3,5 millones en el esquema Ponzi de Madoff.",0
Altogether Finnair has canceled over 500 flights because of the strike .,"En total, Finnair ha cancelado más de 500 vuelos debido a la huelga.",0
"Vanhanen said the strike would be `` extremely damaging '' as some 1,300 participants and reporters begin to arrive in Finland for the one-day EU summit with Russian President Vladimir Putin in Lahti , about 100 kilometers ( 60 miles ) north of Helsinki .","Vanhanen dijo que el ataque sería ""extremadamente dañino"" mientras unos 1.300 participantes y periodistas comienzan a llegar a Finlandia para la cumbre de un día de la UE con el presidente ruso Vladimir Putin en Lahti, a unos 100 kilómetros (60 millas) al norte de Helsinki.",0
