id,text,target,target_sentiment,companies_sentiment,consumers_sentiment
,BBVA cerrará 300 oficinas y reducirá 1.260 puestos de trabajo por Operación Unnim,,neutral,,
,Gestión del patrimonio familiar tras el coronavirus,,neutral,,
,Sánchez e Iglesias presentará los Presupuestos en un evento conjunto el martes,,neutral,,
,ADEFAM y la Fundación Conexus hablan de ciberseguridad,,neutral,,
,Cotización de los valores de Nyesa,,neutral,,
,Consultores,,neutral,,
,Clasificación de la deuda externa mundial y su comparación con el PIB,,neutral,,
,RPM Cotización internacional,,neutral,,
,Cotización de los cargadores,,neutral,,
,Cotización por Sparta Acqn Uts 26,,neutral,,
,Cotización por Bradespar N1,,neutral,,
,"Kostarof: Repsol, OHL, BBVA, Caixabank, ASML Holding, Palantir...",,neutral,,
,"Nubes puntuales y BIM, por zona BIM",,neutral,,
,Conocer las criptomonedas,,neutral,,
,4 puntos rápidos en logística si vas a empezar en e-commerce,,neutral,,
,Lo que usted debe saber este miércoles antes de que el mercado se abre (+Podcast),,neutral,,
,Cómo cambiarán los contratos de alquiler con la derogación del decreto de vivienda,,neutral,,
,"Cómo comprar las ventajas y desventajas de la ""inversión"" de NFT",,neutral,,
,La regulación del comercio de la UE revisará el acuerdo entre Microsoft y Activision,,neutral,,
,Las zonas francas,,neutral,,
,¿Qué hay en las reservas de la BCRA y por qué conseguir un dólar es una odisea,,neutral,,
,Análisis de la situación económica actual con Miguel Córdoba,,neutral,,
,Cotización por el Mayor Grp Lux,,neutral,,
,Cómo deben prepararse las empresas de la red transeuropea de telecomunicaciones para participar en esta última ampliación,,neutral,,
,"Resultados Especiales (2): Mediaset España, Airbus, ACS, Repsol y Telefónica",,neutral,,
,Victoria’s Secret y un cambio radical de estrategia que parece inminente,,neutral,,
,Cotización del ADN del códice,,neutral,,
,El BCE antes de la Covid-19: balance,,neutral,,
,"Gunningham, aliado de Ana Botín para digitalizar Santander",,neutral,,
,¿Cuál es el procedimiento preventivo de crisis empresarial?,,neutral,,
,EXPORTACIONES REGIONALES,,neutral,,
,Este es el salario que gana la mitad de los mexicanos.,,neutral,,
,IV Congreso de FEICASE,,neutral,,
,El sector inmobiliario antes del metaverso,,neutral,,
,El cuarto es Caixa Girona,,neutral,,
,"CaixaBank: ""No tenemos decisión sobre la venta de Repsol a Criterios""",,neutral,,
,"Criptomonedas: cuánto beneficio obtuvieron, desde enero hasta hoy",,neutral,,
,Herencia: ¿qué pasos deben darse después de la muerte de un familiar?,,neutral,,
,Entrevista exclusiva Tetra Pak: hábitos de consumo y su impacto en la industria alimentaria y de bebidas,,neutral,,
,Gimeno informa a los Tribunales este lunes sobre el pronóstico de ingresos y recaudación de 2017,,neutral,,
,"Reforma laboral: lo era, y no había nada",,neutral,,
,Industria 4.0 en la era de la transformación digital,,neutral,,
,GANADERIA,,neutral,,
,La bolsa de valores se abre a la espera de la reunión del BCE,,neutral,,
,Impacto económico de los aumentos de los tipos de interés,,neutral,,
,Así es como los inversores ven la fusión,,neutral,,
,#FantaSaborSemen: Así es como la post-verdad afecta a tu marca,,neutral,,
,¿Cuánto pagan los farmacéuticos (uno por uno) a los médicos españoles?,,neutral,,
,Quién gana y quién pierde cuando la Unión Europea acepta que el gas y la energía nuclear son energía verde,,neutral,,
,Economía/Motor.- El Gobierno navarro reúne al comité y dirección de Volkswagen en el Departamento de Industria,,neutral,,
,El mercado da forma al consenso para 2022: sombras sobre el S&P 500 y luces en Europa y Japón,,neutral,,
,Seúl cierra casi plano esperando los resultados del negocio,,neutral,,
,Esto hace un “inventario” digital de la alta velocidad de Marruecos,,neutral,,
,Acción y mercado del agua,,neutral,,
,Cuánto cuesta y qué pedir en ‘Angle Barcelona’ por Jordi Cruz,,neutral,,
,"Acerinox, Audax, Capgemini, Cellnex, Inditex, Micron, Splunk, Sunpower...",,neutral,,
,Así es como el Ibex y otras cuatro noticias se han abierto si quieres estar al día.,,neutral,,
,Consultores,,neutral,,
,"Banca, ajustándose a los plazos de Basilea",,neutral,,
,Eurozona frente a las elecciones francesas,,neutral,,
,Deconstruir Nylstar: de un negocio de spinning a un negocio de marketing y moda,,neutral,,
,"Ibex, Apple mira a McLaren, 'dieseselgate', AVE a La Meca y otras noticias en este momento",,neutral,,
,Reparaciones navales en Estados Unidos,,neutral,,
,Brasil aclara este jueves si su economía entra en una nueva recesión técnica,,neutral,,
,AYUDA REGIONAL,,neutral,,
,"Ibex, investidura, inflación zona euro, desempleo en la eurozona, hipotecas y otras noticias",,neutral,,
,"Análisis IBEX35, DAX, Nasdaq, EURUSD, Oro, Plata, Petróleo...",,neutral,,
,Wall Street comienza la semana después de la reunión del G20,,neutral,,
,"Ibex, dividendo Santander, compra Yoigo, Guía Renta 2015 y otras noticias interesantes",,neutral,,
,"APRENDIZAR ""TRADING""",,neutral,,
,Vivienda: Así es como se presenta el próximo año,,neutral,,
,Por qué Fujitsu ahora redirige a los servicios,,neutral,,
,Grifols: cara y cruz de tus estrategias,,neutral,,
,COMPROMISO REGIONAL,,neutral,,
,"David Galán: IBEX35, DAX, SP500, Oil, Gold, Gamesa, OHL, Cellnex, ACS...",,neutral,,
,Siete directores y cuatro de Alta Dirección: los cambios que impulsan las finanzas en BancoEstado,,neutral,,
,Abogados internos,,neutral,,
,LUGAR,,neutral,,
,"Consultor técnico de análisis: Repsol, BBVA, OHLA, Audax, Berkeley, Intel,...",,neutral,,
,Fitch mantiene la calificación de Sabadell después del anuncio de ERE,,neutral,,
,Documentos de trabajo,,neutral,,
,El Eurogrupo mide el impacto de la segunda ola sin descartar nuevas medidas,,neutral,,
,Wall Street ha cambiado el chip.,,neutral,,
,"Las cartas de Hodar: Elecnor, Faes y Ferrovial",,neutral,,
,Qué hacer con la banca después de los agudos aumentos de este año,,neutral,,
,"Primer trimestre, lo que se esperaba y otras cosas",,neutral,,
,"Finanzas personales: ¿qué es la ""hormiga del dólar"" y cómo hacer que se rinda en la Argentina de hoy?",,neutral,,
,Dollar Today: Cuánto cotizas en los bancos este jueves 16 de diciembre,,neutral,,
,"Últimas noticias de IBEX 35, en vivo La CE publica sus previsiones macroeconómicas",,neutral,,
,La Bolsa vive hoy: sigue las citas en tiempo real,,neutral,,
,"David Galán: IBEX35, DAX, SP500, Técnicas, Santander, BBVA, Infineon, Alphabet, Meta, Amazonia...",,neutral,,
,"Las cartas de Hodar: Acciona, Enagas y Solaria",,neutral,,
,¿Cuál es la prestación contributiva?,,neutral,,
,"Consumo, entonces existo.",,neutral,,
,"Carlos Doblado: IBEX35, DAX, Nasdaq, Solaria, VISA, Facebook, ArcelorMittal, Repsol, Ferrovial...",,neutral,,
,Las bolsas europeas abren la sesión pendiente de los datos de empleo de EE.UU. en tono mixto,,neutral,,
,Presupuestos pasarán su primera revisión en el Congreso el 26 de abril,,neutral,,
,Así es como la gran tecnología transformará el sector de la salud,,neutral,,
,CATEDRA IBM,,neutral,,
,"Eventos del día, economía y mercados: Endesa, BCE, balanza comercial, ventas de casas...",,neutral,,
,Tesla: Vendimos como nunca antes y perdimos como siempre,,neutral,,
,Los nuevos subprime no son como los viejos... pero se parecen mucho.,,neutral,,
,"Así que elija a quién contratar o despedir a Reed Hastings, el cofundador de Netflix",,neutral,,
,Ibex 35 cierra piso en una sesión marcada por Popular,,neutral,,
,"Alstom, Junts Pel Sí y otras cinco llaves necesarias",,neutral,,
,Consultores,,neutral,,
,Roubini condena el euro y salva a España,,neutral,,
,"Hacienda, 'El Emérito' y el Secreto de la Confesión",,neutral,,
,Dólar hoy: cuánto cotizas en los bancos este lunes 7 de marzo,,neutral,,
,"Dólar del FMI: Cuánto contribuirá en diciembre, según un economista de la ciudad",,neutral,,
,Google y Gobierno Corporativo,,neutral,,
,Accióna,,neutral,,
,Consejos y transformación empresarial,,neutral,,
,"Eventos del día, economía y mercados: PIB Alemania, IPC Reino Unido, FOMC, producción industrial de China...",,neutral,,
,"De este modo, los trabajadores por cuenta propia contribuirán a la renta real.",,neutral,,
,"¿Qué es DeFi, la nueva financiación basada en blockchain?",,neutral,,
,"Análisis Cellnex, ArcelorMittal, Ferrovial, Ezentis, Mediaset, Salesforce, Alibaba...",,neutral,,
,Rousseff aclara que su Gobierno aún no se ha pronunciado en Telefónica,,neutral,,
,Cuando la estabilidad pasa por Sánchez: el poder económico frente al suicidio del PP,,neutral,,
,"Alberto Iturralde: IBEX35, DAX, Caixabank, BBVA, Santander, IAG, Nestlé, Repsol...",,neutral,,
,La Bolsa vive hoy: sigue las citas en tiempo real,,neutral,,
,"La Primera Expansión en El Corte Inglés, Caixabank, Samsung y el precio de la vivienda",,neutral,,
,Comienza la presentación de los resultados 4T21. Telefónica y el sector turístico,,neutral,,
,Fondos de inversión y cooperación entre el sector público y el privado,,neutral,,
,Noticias sobre CATENON,,neutral,,
,"Daniel Pingarrón: IBEX35, Petróleo, Sector Bancario, EURUSD...",,neutral,,
,"Este 2 de diciembre usted debe presentar a la declaración del Tesoro D-151. Dos semanas más tarde, la declaración del IVA y dos más.",,neutral,,
,Las claves de la bolsa de valores de la semana (5-7-2019),,neutral,,
,Lo que pide la economía vasca de 2017,,neutral,,
,"Roberto Moro: SP500, Pharmamar, Ence, Indra, Repsol, Colonial, ACS, Amadeus, BBVA, OHL, Solaria...",,neutral,,
,"Mercatenerife. Precios de frutas, verduras y patatas, del 28 de febrero al 5 de marzo de 2022",,neutral,,
,Entrevista con Antonio Calo,,neutral,,
,"Coronavirus, ARTE y emprendedores",,neutral,,
,El gobierno revelará el viernes a las comunidades autónomas el nuevo déficit que Calviño ha acordado con Bruselas,,neutral,,
,"Análisis BBVA, Iberdrola, Naturhouse, Roku, Sunpower, Splunk...",,neutral,,
,Infraestructuras especiales,,neutral,,
,Ingresos 2016: calendario y fechas clave de la campaña para hacer la declaración,,neutral,,
,"Real, euro, dólar, libra esterlina, yen y yuan: cuánto contribuyen hoy miércoles 16 de febrero de 2022",,neutral,,
,SOCIEDADES,,neutral,,
,ESTADÍSTICAS,,neutral,,
,¿Qué es un CFD?,,neutral,,
,La Bolsa vive hoy: sigue las citas en tiempo real,,neutral,,
,"Análisis IBEX35, SP500, Audax, Ezentis, IAG, Pharmamar, Solaria, Telefónica, Ebro Foods...",,neutral,,
,"Eventos del día, economía y mercados: Acerinox, figuras turísticas en España, IPP, Pfizer, vacunas...",,neutral,,
,"Eventos del día, economía y mercados: Ryanair, PIB España, Alemania y Francia, índice de clima empresarial, China...",,neutral,,
,"Análisis CAF, Almirall, Ezentis, Netflix, Alibaba, Booking, Johnson & Johnson...",,neutral,,
,"Las cartas de Hódar: Mediaset, Gestamp y Repsol",,neutral,,
,"Valores Hodar: Prosegur, EADS, Codere, Técnicas Reunidas",,neutral,,
,"Eventos del día, economía y mercados: SAS, banca española, PPP, índice S&P 500...",,neutral,,
,MiFID II está aquí: así es como afecta nuestra relación con los bancos,,neutral,,
,"Sector Mineral, Metal y Transformación, en profundidad",,neutral,,
,Así es como Google gestiona las revisiones objetivas de sus empleados,,neutral,,
,"Wall Street cierra en terreno mixto y Dow Jones cae un 0,38%",,neutral,,
,"Eventos del día, economía y mercados: PIB España, desempleo EE.UU., gasto personal, Ómicron...",,neutral,,
,"Fed: sin cambios, pero dejando las puertas abiertas. EUR/USD, GBP/USD, USD/JPY, AUD/USD",,neutral,,
,"Acuerdos comerciales, datos económicos, subidas de petróleo: 5 llaves en Wall Street",,neutral,,
,"Sergio Ávila: IBEX35, Arcelor, BBVA, Pharmamar, Repsol, Soltec, Indra, Ence, Applus...",,neutral,,
,"Valores a seguir este lunes: Enagás, Acerinox, Dia, OHL",,neutral,,
,Contabilidad internacional comienza su cuenta regresiva en España,,neutral,,
,"Las Cartas de Hódar: Zardoya Otis, Red Eléctrica e Inmobiliaria Colonial",,neutral,,
,"Ibex, BBVA resultados, Caixabank, desempleo y otras noticias de interés en este momento",,neutral,,
,Atención a ZEW en Europa e IPP en Estados Unidos. Repsol y CAF,,neutral,,
,"Ibex, Popular, Cifuentes, postAcuerdo Brexit y otras noticias este martes",,neutral,,
,Debates laborales de cierre: contratos temporales y salario mínimo,,neutral,,
,Claves económicas que marcarán la semana en América Latina,,neutral,,
,¿Por qué Mercadona y El Corte Inglés son más y más como Amazon,,neutral,,
,La Reserva Federal deja las tasas sin cambios y advierte de un crecimiento más lento de la economía,,neutral,,
,"La Primera Expansión de Endesa, Volkswagen, los nuevos planes de empleo y la crisis abierta del Partido Popular",,neutral,,
,"Las cartas de Hódar: Sabadell, CaixaBank y BBVA",,neutral,,
,"La Primera Expansión de Indra, Caixabank y el dilema del gran banco en relación con las criptomonedas",,neutral,,
,Cómo se comportarán las acciones en agosto,,neutral,,
,Escenario actual de valores del BCE,,neutral,,
,Cómo se presenta la Bolsa de Valores en septiembre,,neutral,,
,Todo lo que necesitas saber sobre la venta,,neutral,,
,TikTok ofrece buen juicio... pero ustedes también sinvergüenzas,,neutral,,
,"La Primera Expansión de Orange, MoreMovil, el SMI, BBVA y la búsqueda de la supervacuna",,neutral,,
,"Ibex, inversión en vivienda, renta de retorno y otras noticias del día",,neutral,,
,"Ibex, claves de la venta de Popular, aumento en los precios de la vivienda y otras noticias interesantes",,neutral,,
,"Así, el Covid-19 ha revolucionado la contratación de jóvenes abogados",,neutral,,
,"Valores Hódar: Telefónica, Repsol, FCC, BME y Wall Street",,neutral,,
,"Los Gráficos de Hodar: Colonial, Inditex y Faes",,neutral,,
,Hoy comienza la fecha límite para hacer el 2013 Rent cara a cara,,neutral,,
,Ingresos 2020: Hoy comienza la atención cara a cara para hacer la declaración,,neutral,,
,¿Qué cambios en las pensiones?,,neutral,,
,"La Primera Expansión en Aena, la Corte Inglesa, Nomura y la decisión de la Fed de escalar chicos en marzo",,neutral,,
,"Ibex, PP, PNV, salarios en España, juicio Caja Madrid y otras noticias de interés",,neutral,,
,Así es como el Ibex y otras cuatro noticias interesantes están cerradas si quieres estar al día.,,neutral,,
,El BoJ mantiene intacta su política monetaria,,neutral,,
,"La Bolsa de Valores y la agenda para la próxima semana, en dos minutos (29-01-2016)",,neutral,,
,El desempleo japonés sigue siendo del 4%,,neutral,,
